arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
src/supervision/detection/compact_mask.py,function,,_rle_area,A,1,27,46
src/supervision/detection/compact_mask.py,method,CompactMask,__init__,A,1,459,469
src/supervision/detection/compact_mask.py,method,CompactMask,crop,A,1,587,614
src/supervision/detection/compact_mask.py,method,CompactMask,__len__,A,1,620,638
src/supervision/detection/compact_mask.py,method,CompactMask,shape,A,1,646,665
src/supervision/detection/compact_mask.py,method,CompactMask,offsets,A,1,668,687
src/supervision/detection/compact_mask.py,method,CompactMask,dtype,A,1,723,741
src/supervision/detection/core.py,function,,_merge_obb_corners,A,1,2605,2645
src/supervision/detection/core.py,function,,merge_inner_detections_objects_without_iou,A,1,2858,2869
src/supervision/detection/core.py,function,,_normalize_sam3_prompt_result,A,1,2890,2895
src/supervision/detection/core.py,function,,validate_fields_both_defined_or_none,A,1,2957,2960
src/supervision/detection/core.py,method,Detections,__post_init__,A,1,164,171
src/supervision/detection/core.py,method,Detections,__len__,A,1,174,178
src/supervision/detection/core.py,method,Detections,from_yolov5,A,1,222,250
src/supervision/detection/core.py,method,Detections,from_tensorflow,A,1,373,414
src/supervision/detection/core.py,method,Detections,empty,A,1,2035,2053
src/supervision/detection/core.py,method,Detections,is_empty,A,1,2056,2078
src/supervision/detection/core.py,method,Detections,box_area,A,1,2385,2394
src/supervision/detection/core.py,method,Detections,box_aspect_ratio,A,1,2397,2431
src/supervision/detection/line_zone.py,function,,_multiclass_config_property,A,1,63,70
src/supervision/detection/line_zone.py,function,,getter,A,1,64,65
src/supervision/detection/line_zone.py,function,,setter,A,1,67,68
src/supervision/detection/line_zone.py,method,LineZone,in_count,A,1,177,178
src/supervision/detection/line_zone.py,method,LineZone,out_count,A,1,181,182
src/supervision/detection/line_zone.py,method,LineZone,in_count_per_class,A,1,185,186
src/supervision/detection/line_zone.py,method,LineZone,out_count_per_class,A,1,189,190
src/supervision/detection/vlm.py,function,,validate_vlm_parameters,A,1,211,212
src/supervision/detection/vlm.py,function,,from_qwen_3_vl,A,1,397,420
src/supervision/detection/vlm.py,function,,_build_empty_gemini_2_5_result,A,1,605,617
src/supervision/detection/tools/csv_sink.py,method,WriterProtocol,writerow,A,1,28,28
src/supervision/detection/tools/csv_sink.py,method,CSVSink,__init__,A,1,75,86
src/supervision/detection/tools/csv_sink.py,method,CSVSink,__enter__,A,1,88,90
src/supervision/detection/tools/csv_sink.py,method,CSVSink,__exit__,A,1,92,98
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,callback,A,1,201,202
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,callback,A,1,205,206
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,slice_wh,A,1,209,210
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,slice_wh,A,1,213,215
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_wh,A,1,218,219
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_wh,A,1,222,224
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,iou_threshold,A,1,227,228
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,iou_threshold,A,1,231,232
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_metric,A,1,235,236
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_metric,A,1,239,240
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_filter,A,1,243,244
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,overlap_filter,A,1,247,248
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,thread_workers,A,1,251,252
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,compact_masks,A,1,264,265
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,compact_masks,A,1,268,269
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,__call__,A,1,271,300
src/supervision/detection/tools/inference_slicer.py,method,InferenceSlicer,_generate_offset,A,1,557,618
src/supervision/detection/tools/json_sink.py,method,JSONSink,__init__,A,1,51,60
src/supervision/detection/tools/json_sink.py,method,JSONSink,__enter__,A,1,62,64
src/supervision/detection/tools/json_sink.py,method,JSONSink,__exit__,A,1,66,72
src/supervision/detection/tools/json_sink.py,method,JSONSink,append,A,1,200,215
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,__init__,A,1,146,167
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,color,A,1,171,172
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,color,A,1,175,176
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,thickness,A,1,179,180
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,thickness,A,1,183,184
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_color,A,1,187,188
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_color,A,1,191,192
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_scale,A,1,195,196
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_scale,A,1,199,200
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_thickness,A,1,203,204
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_thickness,A,1,207,208
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_padding,A,1,211,212
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,text_padding,A,1,215,216
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,display_in_zone_count,A,1,219,220
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,display_in_zone_count,A,1,223,224
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,opacity,A,1,227,228
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,opacity,A,1,231,232
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,font,A,1,235,236
src/supervision/detection/tools/polygon_zone.py,method,PolygonZoneAnnotator,center,A,1,239,240
src/supervision/detection/tools/smoother.py,method,DetectionsSmoother,__init__,A,1,90,97
src/supervision/detection/tools/transformers.py,function,,process_transformers_detection_result,A,1,14,39
src/supervision/detection/tools/transformers.py,function,,png_string_to_segmentation_array,A,1,207,221
src/supervision/detection/utils/boxes.py,function,,clip_boxes,A,1,10,49
src/supervision/detection/utils/boxes.py,function,,denormalize_boxes,A,1,105,161
src/supervision/detection/utils/boxes.py,function,,move_boxes,A,1,164,192
src/supervision/detection/utils/boxes.py,function,,move_oriented_boxes,A,1,195,241
src/supervision/detection/utils/boxes.py,function,,scale_boxes,A,1,312,344
src/supervision/detection/utils/converters.py,function,,xyxy_to_polygons,A,1,12,28
src/supervision/detection/utils/converters.py,function,,polygon_to_mask,A,1,31,49
src/supervision/detection/utils/converters.py,function,,xywh_to_xyxy,A,1,52,82
src/supervision/detection/utils/converters.py,function,,xyxy_to_xywh,A,1,85,116
src/supervision/detection/utils/converters.py,function,,xcycwh_to_xyxy,A,1,119,152
src/supervision/detection/utils/converters.py,function,,is_compressed_rle,A,1,471,494
src/supervision/detection/utils/converters.py,function,,polygon_to_xyxy,A,1,724,738
src/supervision/detection/utils/internal.py,function,,cross_product,A,1,410,430
src/supervision/detection/utils/iou_and_nms.py,function,,group_within,A,1,1453,1458
src/supervision/detection/utils/iou_and_nms.py,function,,_polygon_areas,A,1,363,375
src/supervision/detection/utils/iou_and_nms.py,function,,_aabb_envelopes,A,1,378,390
src/supervision/detection/utils/iou_and_nms.py,function,,_overlapping_envelope_pairs,A,1,394,423
src/supervision/detection/utils/iou_and_nms.py,function,,_group_overlapping_boxes,A,1,1177,1210
src/supervision/detection/utils/iou_and_nms.py,function,,iou_against_candidate,A,1,1200,1206
src/supervision/detection/utils/iou_and_nms.py,function,,box_non_max_merge,A,1,1214,1243
src/supervision/detection/utils/iou_and_nms.py,function,,group_within,A,1,1238,1240
src/supervision/detection/utils/iou_and_nms.py,function,,_group_overlapping_oriented_boxes,A,1,1341,1362
src/supervision/detection/utils/iou_and_nms.py,function,,iou_against_candidate,A,1,1352,1358
src/supervision/detection/utils/iou_and_nms.py,method,OverlapFilter,list,A,1,35,36
src/supervision/detection/utils/iou_and_nms.py,method,OverlapMetric,list,A,1,71,72
src/supervision/detection/utils/masks.py,function,,sum_over_mask,A,1,137,140
src/supervision/detection/utils/masks.py,function,,resize_masks,A,1,263,288
src/supervision/detection/utils/masks.py,function,,_filter_labels_by_centroid_distance,A,1,306,316
src/supervision/draw/color.py,method,Color,as_rgb,A,1,287,302
src/supervision/draw/color.py,method,Color,as_bgr,A,1,304,319
src/supervision/draw/color.py,method,Color,as_rgba,A,1,321,336
src/supervision/draw/color.py,method,Color,as_bgra,A,1,338,353
src/supervision/draw/color.py,method,Color,WHITE,A,1,356,357
src/supervision/draw/color.py,method,Color,BLACK,A,1,360,361
src/supervision/draw/color.py,method,Color,GREY,A,1,364,365
src/supervision/draw/color.py,method,Color,RED,A,1,368,369
src/supervision/draw/color.py,method,Color,GREEN,A,1,372,373
src/supervision/draw/color.py,method,Color,BLUE,A,1,376,377
src/supervision/draw/color.py,method,Color,YELLOW,A,1,380,381
src/supervision/draw/color.py,method,Color,ROBOFLOW,A,1,384,385
src/supervision/draw/color.py,method,Color,__hash__,A,1,387,388
src/supervision/draw/color.py,method,ColorPalette,DEFAULT,A,1,410,428
src/supervision/draw/color.py,method,ColorPalette,ROBOFLOW,A,1,431,449
src/supervision/draw/color.py,method,ColorPalette,LEGACY,A,1,452,453
src/supervision/draw/color.py,method,ColorPalette,__len__,A,1,537,544
src/supervision/draw/utils.py,function,,draw_line,A,1,14,41
src/supervision/draw/utils.py,function,,draw_rectangle,A,1,44,69
src/supervision/draw/utils.py,function,,draw_polygon,A,1,166,186
src/supervision/draw/utils.py,function,,calculate_optimal_text_scale,A,1,371,393
src/supervision/geometry/core.py,method,Position,list,A,1,25,26
src/supervision/geometry/core.py,method,Point,as_xy_int_tuple,A,1,53,60
src/supervision/geometry/core.py,method,Point,as_xy_float_tuple,A,1,62,69
src/supervision/geometry/core.py,method,Vector,magnitude,A,1,99,108
src/supervision/geometry/core.py,method,Vector,center,A,1,111,120
src/supervision/geometry/core.py,method,Vector,cross_product,A,1,123,142
src/supervision/geometry/core.py,method,Rect,from_xyxy,A,1,176,178
src/supervision/geometry/core.py,method,Rect,top_left,A,1,181,182
src/supervision/geometry/core.py,method,Rect,bottom_right,A,1,185,186
src/supervision/geometry/core.py,method,Rect,pad,A,1,188,193
src/supervision/geometry/core.py,method,Rect,as_xyxy_int_tuple,A,1,196,201
src/supervision/key_points/annotators.py,method,BaseKeyPointAnnotator,annotate,A,1,26,27
src/supervision/key_points/annotators.py,method,VertexAnnotator,__init__,A,1,37,48
src/supervision/key_points/annotators.py,method,EdgeAnnotator,__init__,A,1,117,138
src/supervision/key_points/annotators.py,method,VertexEllipseAreaAnnotator,__init__,A,1,383,403
src/supervision/key_points/annotators.py,method,VertexEllipseOutlineAnnotator,__init__,A,1,482,501
src/supervision/key_points/annotators.py,method,VertexEllipseHaloAnnotator,__init__,A,1,583,603
src/supervision/key_points/annotators.py,method,VertexLabelAnnotator,__init__,A,1,709,738
src/supervision/key_points/annotators.py,method,VertexLabelAnnotator,get_text_bounding_box,A,1,908,926
src/supervision/key_points/core.py,method,KeyPoints,__post_init__,A,1,298,305
src/supervision/key_points/core.py,method,KeyPoints,confidence,A,1,309,315
src/supervision/key_points/core.py,method,KeyPoints,confidence,A,1,318,323
src/supervision/key_points/core.py,method,KeyPoints,__len__,A,1,325,343
src/supervision/key_points/core.py,method,KeyPoints,_getitem_by_normalized_index,A,1,1040,1056
src/supervision/key_points/core.py,method,KeyPoints,empty,A,1,1146,1162
src/supervision/key_points/core.py,method,KeyPoints,is_empty,A,1,1164,1182
src/supervision/metrics/core.py,method,Metric,update,A,1,14,19
src/supervision/metrics/core.py,method,Metric,reset,A,1,22,26
src/supervision/metrics/core.py,method,Metric,compute,A,1,29,33
src/supervision/metrics/detection.py,function,,validate_input_tensors,A,1,313,317
src/supervision/metrics/f1_score.py,method,F1Score,__init__,A,1,66,83
src/supervision/metrics/f1_score.py,method,F1Score,reset,A,1,85,90
src/supervision/metrics/f1_score.py,method,F1Score,compute,A,1,123,150
src/supervision/metrics/f1_score.py,method,F1ScoreResult,f1_50,A,1,549,550
src/supervision/metrics/f1_score.py,method,F1ScoreResult,f1_75,A,1,553,554
src/supervision/metrics/f1_score.py,method,F1ScoreResult,small_objects,A,1,610,611
src/supervision/metrics/f1_score.py,method,F1ScoreResult,medium_objects,A,1,620,621
src/supervision/metrics/f1_score.py,method,F1ScoreResult,large_objects,A,1,630,631
src/supervision/metrics/mean_average_precision.py,function,,_summarize_predictions,A,1,1322,1364
src/supervision/metrics/mean_average_precision.py,method,MeanAveragePrecisionResult,map50,A,1,113,115
src/supervision/metrics/mean_average_precision.py,method,MeanAveragePrecisionResult,map75,A,1,118,120
src/supervision/metrics/mean_average_precision.py,method,EvaluationDataset,empty,A,1,371,372
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluatorParameters,__init__,A,1,641,670
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,eval_imgs,A,1,720,722
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,results,A,1,725,727
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,stats,A,1,730,732
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,ious,A,1,735,737
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_targets,A,1,740,741
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_predictions,A,1,744,745
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_initialize_accumulation,A,1,947,1001
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_compute_average_precision,A,1,1137,1172
src/supervision/metrics/mean_average_precision.py,function,,mean_with_mask,A,1,1143,1154
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_compute_average_precision_by_size,A,1,1174,1220
src/supervision/metrics/mean_average_precision.py,method,COCOEvaluator,_accumulate,A,1,1223,1271
src/supervision/metrics/mean_average_precision.py,method,MeanAveragePrecision,__init__,A,1,1441,1463
src/supervision/metrics/mean_average_precision.py,method,MeanAveragePrecision,reset,A,1,1465,1470
src/supervision/metrics/mean_average_recall.py,method,_MeanAverageRecallSizeResultsMixin,small_objects,A,1,58,59
src/supervision/metrics/mean_average_recall.py,method,_MeanAverageRecallSizeResultsMixin,medium_objects,A,1,69,70
src/supervision/metrics/mean_average_recall.py,method,_MeanAverageRecallSizeResultsMixin,large_objects,A,1,80,81
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecallResult,mAR_at_1,A,1,161,162
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecallResult,mAR_at_10,A,1,165,166
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecallResult,mAR_at_100,A,1,169,170
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecall,__init__,A,1,384,399
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecall,reset,A,1,401,406
src/supervision/metrics/mean_average_recall.py,method,MeanAverageRecall,compute,A,1,439,466
src/supervision/metrics/precision.py,method,PrecisionResult,precision_at_50,A,1,113,114
src/supervision/metrics/precision.py,method,PrecisionResult,precision_at_75,A,1,117,118
src/supervision/metrics/precision.py,method,Precision,__init__,A,1,377,394
src/supervision/metrics/precision.py,method,Precision,reset,A,1,396,401
src/supervision/metrics/precision.py,method,Precision,compute,A,1,434,461
src/supervision/metrics/recall.py,method,RecallResult,recall_at_50,A,1,72,73
src/supervision/metrics/recall.py,method,RecallResult,recall_at_75,A,1,76,77
src/supervision/metrics/recall.py,method,RecallResult,small_objects,A,1,134,135
src/supervision/metrics/recall.py,method,RecallResult,medium_objects,A,1,145,146
src/supervision/metrics/recall.py,method,RecallResult,large_objects,A,1,156,157
src/supervision/metrics/recall.py,method,Recall,__init__,A,1,199,216
src/supervision/metrics/recall.py,method,Recall,reset,A,1,218,223
src/supervision/metrics/recall.py,method,Recall,compute,A,1,256,283
src/supervision/tracker/byte_tracker/core.py,method,ByteTrack,__init__,A,1,83,101
src/supervision/tracker/byte_tracker/core.py,method,ByteTrack,frame_id,A,1,104,105
src/supervision/tracker/byte_tracker/core.py,method,ByteTrack,frame_id,A,1,108,109
src/supervision/tracker/byte_tracker/core.py,method,ByteTrack,reset,A,1,185,194
src/supervision/tracker/byte_tracker/kalman_filter.py,method,KalmanFilter,initiate,A,1,32,59
src/supervision/tracker/byte_tracker/kalman_filter.py,method,KalmanFilter,predict,A,1,61,94
src/supervision/tracker/byte_tracker/kalman_filter.py,method,KalmanFilter,project,A,1,96,121
src/supervision/tracker/byte_tracker/kalman_filter.py,method,KalmanFilter,update,A,1,160,193
src/supervision/tracker/byte_tracker/matching.py,function,,indices_to_matches,A,1,15,24
src/supervision/tracker/byte_tracker/single_object_track.py,method,_STrackData,__post_init__,A,1,38,41
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,__init__,A,1,45,58
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,state,A,1,62,63
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,state,A,1,66,67
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,is_activated,A,1,70,71
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,is_activated,A,1,74,75
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,start_frame,A,1,78,79
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,start_frame,A,1,82,83
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,frame_id,A,1,86,87
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,frame_id,A,1,90,91
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,kalman_filter,A,1,94,95
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,kalman_filter,A,1,98,99
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,mean,A,1,102,103
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,mean,A,1,106,107
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,covariance,A,1,110,111
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,covariance,A,1,114,115
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,score,A,1,118,119
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,score,A,1,122,123
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tracklet_len,A,1,126,127
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tracklet_len,A,1,130,131
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,minimum_consecutive_frames,A,1,134,135
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,internal_track_id,A,1,138,139
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,internal_track_id,A,1,142,143
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,external_track_id,A,1,146,147
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,external_track_id,A,1,150,151
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tlbr,A,1,254,260
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tlwh_to_xyah,A,1,263,270
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,to_xyah,A,1,272,273
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tlbr_to_tlwh,A,1,276,279
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,tlwh_to_tlbr,A,1,282,285
src/supervision/tracker/byte_tracker/single_object_track.py,method,STrack,__repr__,A,1,287,288
src/supervision/tracker/byte_tracker/utils.py,method,IdCounter,reset,A,1,20,22
src/supervision/tracker/byte_tracker/utils.py,method,IdCounter,new_id,A,1,24,33
src/supervision/tracker/byte_tracker/utils.py,method,IdCounter,NO_ID,A,1,36,37
src/supervision/utils/conversion.py,function,,ensure_cv2_image_for_class_method,A,1,16,40
src/supervision/utils/conversion.py,function,,ensure_cv2_image_for_annotation,A,1,48,51
src/supervision/utils/conversion.py,function,,ensure_cv2_image_for_standalone_function,A,1,54,76
src/supervision/utils/conversion.py,function,,ensure_pil_image_for_class_method,A,1,79,102
src/supervision/utils/conversion.py,function,,ensure_pil_image_for_annotation,A,1,110,113
src/supervision/utils/conversion.py,function,,ensure_cv2_image_for_processing,A,1,121,124
src/supervision/utils/conversion.py,function,,pillow_to_cv2,A,1,148,163
src/supervision/utils/conversion.py,function,,cv2_to_pillow,A,1,166,178
src/supervision/utils/file.py,function,,read_json_file,A,1,142,168
src/supervision/utils/file.py,function,,save_json_file,A,1,171,183
src/supervision/utils/file.py,function,,read_yaml_file,A,1,186,198
src/supervision/utils/file.py,function,,save_yaml_file,A,1,201,211
src/supervision/utils/image.py,function,,grayscale_image,A,1,404,431
src/supervision/utils/image.py,function,,_generate_color_image,A,1,918,923
src/supervision/utils/image.py,method,ImageSink,__init__,A,1,482,519
src/supervision/utils/image.py,method,ImageSink,__exit__,A,1,551,557
src/supervision/utils/internal.py,function,,format_warning,A,1,21,32
src/supervision/utils/internal.py,function,,warn_deprecated,A,1,43,50
src/supervision/utils/internal.py,function,,deprecated_parameter,A,1,53,127
src/supervision/utils/internal.py,function,,decorator,A,1,102,125
src/supervision/utils/internal.py,method,classproperty,__init__,A,1,145,150
src/supervision/utils/iterables.py,function,,fill,A,1,45,73
src/supervision/utils/video.py,function,,process_video,A,1,424,507
src/supervision/utils/video.py,method,VideoInfo,resolution_wh,A,1,72,73
src/supervision/utils/video.py,method,VideoSink,__init__,A,1,99,103
src/supervision/utils/video.py,method,_VideoProcessor,__init__,A,1,284,318
src/supervision/utils/video.py,method,_VideoProcessor,_start_workers,A,1,371,373
src/supervision/utils/video.py,method,_VideoProcessor,_setup_progress_bar,A,1,375,379
src/supervision/utils/video.py,method,FPSMonitor,__init__,A,1,515,535
src/supervision/utils/video.py,method,FPSMonitor,tick,A,1,550,554
src/supervision/utils/video.py,method,FPSMonitor,reset,A,1,556,560
src/supervision/validators/__init__.py,function,,validate_xyxy,A,1,33,34
